CT221,01,5,123,TH10DI,Thạc sỹ Nguyễn Công Huy,40
CT222,01,5,678,304/C1,Tiến sỹ Phạm Thế Phi,80
CT222,01,6,678,304/C1,Tiến sỹ Phạm Thế Phi,80
CT222,02,4,123,304/C1,Tiến sỹ Phạm Thế Phi,80
CT222,02,5,123,304/C1,Tiến sỹ Phạm Thế Phi,80
CT223,01,5,123,303/D1,Tiến sỹ Trương Minh Thái,60
CT223,01,6,678,TH07DI,Tiến sỹ Trương Minh Thái,60
CT223,02,2,678,TH06DI,Tiến sỹ Trương Minh Thái,60
CT223,02,3,123,203/D1,Tiến sỹ Trương Minh Thái,60
CT225,01,4,123,302/C1,Tiến sỹ Đỗ Thanh Nghị,60
CT226E,01,,,,Tiến sỹ Ngô Bá Hùng,3
CT227,01,3,678,TH22DI,Tiến sỹ Đỗ Thanh Nghị,40
CT227,01,6,678,307/D2,Tiến sỹ Đỗ Thanh Nghị,40
CT228,01,2,678,TH09DI,Tiến sỹ Nguyễn Hữu Vân Long,40
CT228,01,5,123,203/K3,Tiến sỹ Nguyễn Hữu Vân Long,40
CT232,01,5,678,307/D1,Tiến sỹ Trần Thanh Điền,40
CT232,01,7,123,TH04DI,Tiến sỹ Trần Thanh Điền,40
CT233,01,4,678,301/C1,Tiến sỹ Ngô Bá Hùng,80
CT233,01,5,123,TH01DI,Tiến sỹ Ngô Bá Hùng,80
CT233,02,2,678,TH02DI,Thạc sỹ Bùi Minh Quân,40
CT233,02,4,123,204/D1,Thạc sỹ Bùi Minh Quân,40
CT239E,01,,,,Thạc sỹ Phan Huy Cường,12
CT239E,02,,,,Thạc sỹ Châu Xuân Phương,12
CT241,01,4,678,TH10DI,Tiến sỹ Trương Xuân Việt,40
CT241,01,6,678,203/K3,Tiến sỹ Trương Xuân Việt,40
CT242,01,4,678,205/C1,Tiến sỹ Huỳnh Xuân Hiệp,40
CT242,01,5,678,TH01DI,Tiến sỹ Huỳnh Xuân Hiệp,40
CT243H,M01,3,678,211/DI,Tiến sỹ Nguyễn Công Danh,40
CT243H,M01,4,678,211/DI,Tiến sỹ Nguyễn Công Danh,40
CT246,01,2,123,301/D1,Thạc sỹ Ông Thị Mỹ Linh,40
CT246,01,3,123,TH10DI,Thạc sỹ Ông Thị Mỹ Linh,40
CT250E,01,,,,Tiến sỹ Nguyễn Thanh Khoa,5
CT250H,M01,,,,Tiến sỹ Phan Phương Lan,30
CT250H,M02,,,,Tiến sỹ Trương Minh Thái,30
CT251,01,5,678,201/K3,Tiến sỹ Nguyễn Công Danh,40
CT251,01,6,678,TH03DI,Tiến sỹ Nguyễn Công Danh,40
CT255,01,3,678,109/C1,Tiến sỹ Nguyễn Thanh Hải,40
CT255,01,6,123,TH10DI,Tiến sỹ Nguyễn Thanh Hải,40
CT255,02,4,678,TH24DI,Tiến sỹ Nguyễn Thanh Hải,40
CT255,02,5,123,201/C1,Tiến sỹ Nguyễn Thanh Hải,40
CT258,01,4,678,203/K3,Tiến sỹ Trần Nguyễn Minh Thái,40
CT258,01,5,89,203/K3,Tiến sỹ Trần Nguyễn Minh Thái,40
CT258,02,3,678,TH10DI,Tiến sỹ Trần Nguyễn Minh Thái,40
CT258,02,5,67,203/K3,Tiến sỹ Trần Nguyễn Minh Thái,40
